step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
208,TRANSFER,203764.95,C546549164,219751.22,15986.27,C448562782,70764.36,274529.31,0,0
710,CASH_IN,39262.25,C681301768,125533.24,164795.49,C644462090,141461.0,102198.75,0,0
519,PAYMENT,841.17,C452783222,26497.88,25656.71,M971086772,0.0,0.0,0,0
494,CASH_IN,2252.98,C725643098,44613.52,46866.5,C942861084,132121.82,129868.84,0,0
284,TRANSFER,168884.89,C569297072,175889.89,7005.0,C359808468,412017.16,580902.05,0,0
250,PAYMENT,600.86,C809845267,19363.83,18762.97,M748567657,0.0,0.0,0,0
43,CASH_OUT,130729.66,C973131999,183370.15,52640.49,C759526600,73488.01,204217.67,0,0
424,PAYMENT,1373.53,C618801840,11833.91,10460.38,M950529865,0.0,0.0,0,0
200,CASH_OUT,47100.18,C296945983,189175.08,142074.9,C676081770,43433.51,90533.69,0,0
36,PAYMENT,1440.68,C293052557,52143.56,50702.88,M954274233,0.0,0.0,0,0
37,CASH_OUT,27712.34,C142360586,69117.1,41404.76,C457710272,223764.83,251477.17,0,0
55,CASH_OUT,42890.06,C314247659,51119.65,8229.59,C372519247,9626.53,52516.59,0,0
374,PAYMENT,5318.52,C388072011,47524.95,42206.43,M202114734,0.0,0.0,0,0
442,PAYMENT,350.8,C433750704,29725.05,29374.25,M708163547,0.0,0.0,0,0
85,CASH_IN,13539.88,C630661168,13158.25,26698.13,C374003739,270899.92,257360.04,0,0
541,CASH_OUT,154866.45,C417012568,200149.37,45282.92,C345717848,214674.69,369541.14,0,0
590,CASH_OUT,7614.65,C561343616,17798.57,10183.92,C318496507,124843.23,132457.88,0,0
427,CASH_IN,60987.31,C167081691,203930.19,264917.5,C126049651,143056.55,82069.24,0,0
473,PAYMENT,120.19,C617132682,20789.14,20668.95,M146517563,0.0,0.0,0,0
595,CASH_OUT,63666.2,C793056294,69263.97,5597.77,C955071111,148053.89,211720.09,0,0
711,CASH_IN,39556.63,C890124165,8228.05,47784.68,C559397914,58615.73,19059.1,0,0
423,TRANSFER,5894.89,C890786012,31458.91,25564.02,C395940922,31395.11,37290.0,0,0
229,PAYMENT,838.17,C442862442,6181.02,5342.85,M160875315,0.0,0.0,0,0
257,PAYMENT,2558.97,C598912308,28776.76,26217.79,M412391221,0.0,0.0,0,0
681,PAYMENT,806.94,C461802475,26930.83,26123.89,M556926824,0.0,0.0,0,0
397,PAYMENT,1377.06,C244866428,10096.86,8719.8,M679913997,0.0,0.0,0,0
616,TRANSFER,51316.82,C504411122,145387.03,94070.21,C405693427,97377.09,148693.91,0,0
569,CASH_OUT,103109.44,C258646555,136216.12,33106.68,C576218084,31223.79,134333.23,0,0
586,CASH_IN,12948.3,C817715161,287244.99,300193.29,C187037953,115905.13,102956.83,0,0
537,CASH_OUT,32046.39,C665956955,431802.76,399756.37,C457758619,57846.5,89892.89,0,0
563,CASH_IN,92921.74,C480028104,47584.06,140505.8,C176182566,14608.66,0.0,0,0
476,CASH_OUT,260791.72,C508958598,285590.27,24798.55,C286334204,34519.33,295311.05,0,0
368,CASH_IN,25224.89,C985574892,56435.56,81660.45,C981450513,95344.23,70119.34,0,0
477,CASH_OUT,19212.44,C221094571,78448.97,59236.53,C386378260,71609.69,90822.13,0,0
312,PAYMENT,545.91,C164064211,20822.45,20276.54,M744394406,0.0,0.0,0,0
41,CASH_OUT,54215.53,C266598376,66691.22,12475.69,C716614776,17569.77,71785.3,0,0
569,CASH_IN,73218.11,C161375424,76300.91,149519.02,C772172680,8337.64,0.0,0,0
741,CASH_OUT,90729.63,C320753674,107909.46,17179.83,C212798016,109054.7,199784.33,0,0
635,CASH_OUT,71156.67,C976313001,111258.42,40101.75,C171525835,45688.44,116845.11,0,0
32,PAYMENT,453.24,C708912679,24525.6,24072.36,M582970985,0.0,0.0,0,0
594,CASH_OUT,19742.88,C833676593,107980.64,88237.76,C322958170,119464.91,139207.79,0,0
321,TRANSFER,473467.28,C199363712,613141.26,139673.98,C606727685,107179.22,580646.5,0,0
77,TRANSFER,17125.66,C365974071,184223.99,167098.33,C332820810,12682.44,29808.1,0,0
393,CASH_IN,109506.19,C333855995,114616.67,224122.86,C142104591,240552.38,131046.19,0,0
301,CASH_OUT,21602.1,C578184130,55279.8,33677.7,C231344275,132419.36,154021.46,0,0
86,CASH_OUT,109911.73,C355295742,141661.52,31749.79,C694588984,72881.13,182792.86,0,0
54,PAYMENT,1518.43,C157946671,19446.78,17928.35,M572663484,0.0,0.0,0,0
277,CASH_OUT,65652.95,C895406344,128613.45,62960.5,C522698497,335726.45,401379.4,0,0
519,CASH_IN,57432.84,C256176285,379418.05,436850.89,C171287038,22449.2,0.0,0,0
549,PAYMENT,1197.19,C738322452,3031.52,1834.33,M335880330,0.0,0.0,0,0
178,CASH_IN,12523.82,C796527718,139633.29,152157.11,C358799267,78051.04,65527.22,0,0
34,PAYMENT,3675.01,C506844077,58255.56,54580.55,M219723828,0.0,0.0,0,0
132,CASH_OUT,26962.68,C991852426,131035.74,104073.06,C612494362,272397.86,299360.54,0,0
743,PAYMENT,5657.67,C846653211,13187.29,7529.62,M649777683,0.0,0.0,0,0
515,PAYMENT,276.59,C330613844,25697.22,25420.63,M393075757,0.0,0.0,0,0
221,CASH_IN,34955.11,C876655276,83143.28,118098.39,C848648288,59833.82,24878.71,0,0
274,CASH_IN,11474.2,C218010806,23952.74,35426.94,C144621858,141503.1,130028.9,0,0
494,PAYMENT,5600.3,C329922479,10792.74,5192.44,M271257883,0.0,0.0,0,0
229,CASH_OUT,65521.29,C463226668,106958.93,41437.64,C380277157,199485.13,265006.42,0,0
233,CASH_OUT,12572.42,C327287498,35267.53,22695.11,C274889040,290588.51,303160.93,0,0
543,CASH_IN,125692.0,C464723736,56825.96,182517.96,C799821000,102533.65,0.0,0,0
62,CASH_OUT,330490.74,C547365408,391454.02,60963.28,C600689293,404207.36,734698.1,0,0
467,CASH_OUT,38162.4,C803297175,165551.74,127389.34,C782032236,107376.97,145539.37,0,0
230,CASH_OUT,184238.66,C431077942,194470.71,10232.05,C681374854,120292.49,304531.15,0,0
687,PAYMENT,624.39,C636185571,9654.41,9030.02,M347070445,0.0,0.0,0,0
201,CASH_OUT,12633.01,C192001444,26586.31,13953.3,C223708752,92347.76,104980.77,0,0
473,CASH_IN,63462.45,C751978635,205710.19,269172.64,C317121300,276896.78,213434.33,0,0
444,CASH_IN,13872.5,C829814029,75452.78,89325.28,C923996213,96456.43,82583.93,0,0
329,CASH_IN,5993.39,C928015836,31125.51,37118.9,C857036762,7340.93,1347.54,0,0
33,CASH_OUT,251267.62,C603651627,293057.49,41789.87,C503892446,119296.12,370563.74,0,0
112,TRANSFER,70471.67,C512967663,77546.54,7074.87,C314837374,51666.43,122138.1,0,0
459,CASH_IN,112741.72,C559602371,1968.9,114710.62,C547631254,7523.37,0.0,0,0
681,CASH_IN,81540.59,C936408487,9640.63,91181.22,C283888266,163117.48,81576.89,0,0
691,PAYMENT,234.35,C491740610,40384.11,40149.76,M439271613,0.0,0.0,0,0
181,TRANSFER,35773.18,C948367518,84224.76,48451.58,C547744062,358843.4,394616.58,0,0
158,PAYMENT,1057.16,C115292892,4446.57,3389.41,M568847052,0.0,0.0,0,0
140,PAYMENT,1505.14,C131875553,8260.86,6755.72,M803550572,0.0,0.0,0,0
253,PAYMENT,738.87,C863841834,13663.62,12924.75,M939644436,0.0,0.0,0,0
280,CASH_OUT,98625.16,C415368644,115140.83,16515.67,C351402938,150367.05,248992.21,0,0
418,CASH_OUT,75872.7,C693606729,138892.11,63019.41,C431971216,145027.27,220899.97,0,0
439,PAYMENT,1164.19,C925253421,35482.31,34318.12,M225927080,0.0,0.0,0,0
228,CASH_IN,66248.27,C156660373,1481.82,67730.09,C594290623,43983.98,0.0,0,0
594,PAYMENT,716.35,C794353147,12339.65,11623.3,M961629559,0.0,0.0,0,0
685,PAYMENT,5121.19,C452942005,38606.55,33485.36,M374475587,0.0,0.0,0,0
585,CASH_IN,19130.31,C882996901,151656.42,170786.73,C311588467,273185.36,254055.05,0,0
734,CASH_OUT,242776.91,C518091301,272433.43,29656.52,C650817434,105755.77,348532.68,0,0
490,CASH_OUT,65875.55,C966074159,236370.6,170136.71292870416,C446598189,12732.33,78607.88,0,0
333,DEBIT,1025.6399999999999,C680450467,28428.94,27403.3,C760590538,56158.15,57183.79,0,0
63,TRANSFER,117801.27,C652586772,285157.69,167356.42,C423840048,10848.78,128650.05,0,0
431,CASH_OUT,39464.26,C624868707,59673.79,20209.53,C438081003,84092.83,123557.09,0,0
557,CASH_OUT,138729.51,C106493196,139291.69,562.18,C513546183,96665.76,235395.27,0,0
338,PAYMENT,10614.87,C566831492,10681.77,66.9,M300226854,0.0,0.0,0,0
133,CASH_OUT,30668.95,C985248798,43931.09,13504.670680236874,C811458837,53602.02,84270.97,0,0
235,PAYMENT,5258.27,C887882689,5389.26,130.99,M900835787,0.0,0.0,0,0
638,CASH_IN,41748.6,C181140167,46109.68,87858.28,C548595347,105963.69,64215.09,0,0
283,CASH_OUT,54479.51,C394958059,152054.62,97575.11,C734519116,122888.42,177367.93,0,0
152,PAYMENT,92.23,C264157523,26403.72,26311.49,M738913455,0.0,0.0,0,0
400,CASH_IN,175026.71,C300814074,222.44,175249.15,C139975537,103422.64,0.0,0,0
16,PAYMENT,708.08,C560320095,21204.01,20495.93,M182779473,0.0,0.0,0,0
614,PAYMENT,2327.67,C398170700,50653.51,48325.84,M785805294,0.0,0.0,0,0
420,PAYMENT,12418.8,C299542151,24319.49,11900.69,M411970008,0.0,0.0,0,0
616,CASH_IN,21793.85,C828728920,404357.89,426151.74,C158985938,196100.47,174306.62,0,0
350,PAYMENT,1285.19,C649420366,32114.01,30828.82,M943251431,0.0,0.0,0,0
442,CASH_IN,16301.06,C575026890,81763.71,98064.77,C864702111,3911.11,0.0,0,0
656,PAYMENT,277.05,C147386595,1711.31,1434.26,M575510269,0.0,0.0,0,0
12,CASH_OUT,49029.23,C360527315,60203.78,11174.55,C502050456,155302.62,204331.85,0,0
710,PAYMENT,155.91,C491306237,366.42,210.51,M179636179,0.0,0.0,0,0
110,CASH_OUT,17514.17,C743077730,67211.34,49697.17,C968715585,6937.4,24451.57,0,0
349,PAYMENT,1089.65,C595289463,21446.56,20356.91,M821345600,0.0,0.0,0,0
731,CASH_IN,16401.85,C853759380,33895.09,50296.94,C400011313,62213.96,45812.11,0,0
60,CASH_IN,275587.52,C446151647,274624.78,550212.3,C583352970,82230.58,0.0,0,0
10,CASH_IN,123937.1,C454097499,89569.54,213506.64,C330769882,74551.93,0.0,0,0
183,PAYMENT,4712.5,C988702864,11066.73,6354.23,M636641361,0.0,0.0,0,0
283,CASH_IN,9553.65,C301212786,70143.64,79697.29,C500483250,248357.1,238803.45,0,0
643,PAYMENT,236.08,C844604006,39132.51,38896.43,M422524032,0.0,0.0,0,0
528,CASH_IN,40446.8,C357299919,153051.13,193497.93,C676479232,212156.53,171709.73,0,0
583,CASH_IN,193919.91,C966863115,17162.15,211082.06,C270220509,119691.56,0.0,0,0
442,PAYMENT,896.7,C389452976,23310.58,22413.88,M815361644,0.0,0.0,0,0
593,PAYMENT,1928.03,C688920517,9822.94,7894.91,M769130542,0.0,0.0,0,0
591,PAYMENT,64.59,C446645683,6673.33,6608.74,M247917391,0.0,0.0,0,0
728,PAYMENT,366.3,C721052321,16211.51,15845.21,M791522538,0.0,0.0,0,0
279,TRANSFER,89774.23,C561784154,100124.4,10350.17,C944015536,74680.47,164454.7,0,0
732,CASH_OUT,34736.62,C548654984,97407.19,62670.57,C130751940,257106.64,291843.26,0,0
309,PAYMENT,956.71,C733844539,6746.8,5790.09,M432116066,0.0,0.0,0,0
667,PAYMENT,3296.31,C969516483,6461.68,3165.37,M295669927,0.0,0.0,0,0
7,PAYMENT,4377.36,C636752868,31122.55,26745.19,M156099636,0.0,0.0,0,0
439,TRANSFER,110455.89,C509625593,167299.32,56843.43,C464715552,12034.72,122490.61,0,0
133,CASH_OUT,5521.49,C828756223,29871.11,24349.62,C617432057,202382.48,207903.97,0,0
169,CASH_OUT,27213.74,C171669694,125425.95,98212.21,C605353512,44702.35,71916.09,0,0
79,PAYMENT,732.2,C960447242,9870.94,9138.74,M424727358,0.0,0.0,0,0
117,PAYMENT,5547.83,C665114947,16999.39,11451.56,M899505642,0.0,0.0,0,0
594,CASH_IN,133496.78,C236610259,55017.43,188514.21,C184570794,20213.48,0.0,0,0
520,CASH_IN,177539.98,C190127246,338222.89,515762.87,C480648717,11569.75,0.0,0,0
666,CASH_IN,172402.43,C596178170,43400.56,215802.99,C217420863,415874.31,243471.88,0,0
154,CASH_OUT,73714.3,C996869711,126837.64,53123.34,C576342599,4975.82,78690.12,0,0
545,CASH_OUT,21351.11,C250403488,95841.71,74490.6,C529348143,62489.73,83840.84,0,0
87,CASH_OUT,22691.22,C517214106,80190.33,57499.11,C876440111,62669.52,85360.74,0,0
475,PAYMENT,2339.63,C872257058,26330.83,23991.2,M230599665,0.0,0.0,0,0
83,PAYMENT,5007.09,C199670746,10373.52,5366.43,M627238240,0.0,0.0,0,0
713,CASH_IN,12389.97,C515327019,142913.97,155303.94,C623031953,366033.65,353643.68,0,0
355,CASH_IN,34058.65,C257617569,231526.52,265585.17,C977997272,130740.45,96681.8,0,0
638,PAYMENT,1813.5,C294734336,5136.68,3323.18,M393329249,0.0,0.0,0,0
493,CASH_OUT,87490.41,C464282230,103757.03,16266.62,C530404703,2553.97,90044.38,0,0
117,PAYMENT,92.04,C664406397,14168.25,14076.21,M340273541,0.0,0.0,0,0
561,CASH_IN,6235.23,C852109907,71579.58,77814.81,C681456794,180749.72,174514.49,0,0
196,PAYMENT,1967.9,C764782326,24706.71,22738.81,M234136337,0.0,0.0,0,0
33,CASH_OUT,42782.1,C208016927,105697.96,62915.86,C297001546,194914.54,237696.64,0,0
640,CASH_OUT,11476.51,C859632973,55194.72,43718.21,C452131878,4159.54,15636.05,0,0
162,CASH_OUT,163433.93,C343388940,168493.7,5059.77,C801563780,636528.28,799962.21,0,0
401,CASH_OUT,11113.83,C423938143,23797.31,12683.48,C697599351,179853.95,190967.78,0,0
373,TRANSFER,363506.53,C913497943,596778.61,233272.08,C663437335,37856.92,401363.45,0,0
406,CASH_IN,13917.18,C534158584,64580.85,78498.03,C702114560,64552.35,50635.17,0,0
469,PAYMENT,4294.29,C123131428,39950.39,35656.1,M578476009,0.0,0.0,0,0
623,CASH_OUT,12085.89,C131146371,32027.93,19942.04,C625884023,58710.03,70795.92,0,0
548,PAYMENT,4119.4,C270498100,23759.72,19640.32,M886905984,0.0,0.0,0,0
36,CASH_OUT,39417.21,C862707444,179532.81,140115.6,C536487601,65512.16,104929.37,0,0
249,PAYMENT,166.84,C352101467,15969.51,15802.67,M729959050,0.0,0.0,0,0
31,PAYMENT,4384.36,C529281730,14869.66,10485.3,M516479060,0.0,0.0,0,0
14,PAYMENT,3658.93,C114098491,12002.55,8343.62,M509351953,0.0,0.0,0,0
617,CASH_IN,27987.46,C375596533,204093.55,232081.01,C253661828,74561.09,46573.63,0,0
33,CASH_IN,60246.17,C396374668,150413.34,210659.51,C100583115,78619.1,18372.93,0,0
683,CASH_IN,31070.81,C251665916,124476.16,155546.97,C915508312,32773.94,1703.13,0,0
735,PAYMENT,889.93,C533487439,28880.3,27990.37,M505742805,0.0,0.0,0,0
541,CASH_OUT,93358.62,C948597998,133671.81,40313.19,C904805134,43166.36,136524.98,0,0
207,CASH_OUT,34939.81,C999342186,200911.27,165971.46,C367789735,86801.74,121741.55,0,0
520,PAYMENT,569.75,C307814107,8254.89,7685.14,M814976950,0.0,0.0,0,0
612,CASH_OUT,86702.84,C177540163,87521.06,818.22,C236375452,306912.55,393615.39,0,0
42,PAYMENT,531.95,C111244260,1862.89,1330.94,M350657894,0.0,0.0,0,0
664,PAYMENT,2446.42,C577762336,26224.88,23778.46,M178723266,0.0,0.0,0,0
352,CASH_OUT,115157.28,C892858493,120363.76,5206.48,C602989044,18000.0,133157.28,0,0
225,PAYMENT,4244.89,C384946428,9935.27,5690.38,M496109491,0.0,0.0,0,0
349,TRANSFER,24282.16,C812625463,116110.67,91828.51,C972707001,61340.69,85622.85,0,0
231,CASH_OUT,45325.93,C966368161,184456.05,139130.12,C795409122,401709.25,447035.18,0,0
682,CASH_OUT,87712.72,C916638234,108460.27,20747.55,C375936067,578119.17,665831.89,0,0
593,CASH_OUT,19326.75,C843365239,62973.32,43646.57,C925388216,22137.81,41464.56,0,0
536,CASH_OUT,73447.32,C268849833,155417.93,81970.61,C796704977,45871.84,119319.16,0,0
633,CASH_OUT,33517.96,C380020645,53586.26,20068.3,C811895525,469.03,33986.99,0,0
397,PAYMENT,541.05,C593054544,2658.3,2117.25,M897008489,0.0,0.0,0,0
656,TRANSFER,283564.07,C508619231,283564.07,0.0,C128292804,0.0,283564.07,1,0
194,CASH_IN,44322.05,C399865146,18925.24,63247.29,C372740673,70660.5,26338.45,0,0
420,CASH_OUT,46454.87,C605574909,175677.02,129222.15,C919535543,84902.11,131356.98,0,0
88,PAYMENT,2867.84,C416537738,8204.73,5336.89,M417381273,0.0,0.0,0,0
206,PAYMENT,168.59,C995207129,23526.84,23358.25,M881452345,0.0,0.0,0,0
366,PAYMENT,159.63,C360239343,37600.67,37441.04,M852679973,0.0,0.0,0,0
82,CASH_IN,16416.63,C876283489,113192.26,129608.89,C343404546,31979.76,15563.13,0,0
374,TRANSFER,33406.62,C828982654,91410.04,58003.42,C513547165,16330.38,49737.0,0,0
449,CASH_IN,15385.0,C246513759,7697.75,23082.75,C290610199,93182.59,77797.59,0,0
18,CASH_OUT,68368.69,C431916472,90716.41,22347.72,C306008039,238726.78,307095.47,0,0
542,CASH_IN,16730.94,C798737178,279347.57,296078.51,C845672893,227604.64,210873.7,0,0
735,DEBIT,954.43,C224498237,2347.91,1393.48,C782445142,14097.88,15052.31,0,0
140,PAYMENT,1754.05,C963317706,26590.78,24836.73,M997798418,0.0,0.0,0,0
222,CASH_OUT,31237.71,C510674999,55423.43,24185.72,C101794591,184339.35,215577.06,0,0
368,CASH_OUT,179218.21,C505382896,288508.46,109290.25,C128147380,265391.54,444609.75,0,0
85,CASH_OUT,256060.58,C322328443,284945.45,28884.87,C995032300,605321.72,861382.3,0,0
519,CASH_OUT,140162.03,C796153222,184654.69,44492.66,C176770831,424398.9,564560.93,0,0
505,CASH_IN,16464.54,C268409096,90777.13,107241.67,C622489802,9486.71,0.0,0,0
301,CASH_IN,17444.82,C536146927,91003.17,108447.99,C597067336,13844.7,0.0,0,0
369,PAYMENT,1536.37,C138392254,18870.6,17334.23,M397047572,0.0,0.0,0,0
471,PAYMENT,1024.52,C739061837,3834.67,2810.15,M317202896,0.0,0.0,0,0
706,CASH_OUT,54852.13,C640557846,213004.87,158152.74,C225136036,246131.22,300983.35,0,0
692,PAYMENT,1448.91,C547357303,3118.56,1669.65,M754546212,0.0,0.0,0,0
126,PAYMENT,1992.43,C614911752,14408.49,12416.06,M884592008,0.0,0.0,0,0
618,PAYMENT,755.18,C365045587,9834.01,9078.83,M611294621,0.0,0.0,0,0
252,CASH_OUT,30163.81,C587978616,145500.04,115336.23,C930539689,196771.62,226935.43,0,0
571,CASH_OUT,16002.78,C905770372,66709.36,50706.58,C820682892,810522.64,826525.42,0,0
690,CASH_OUT,36245.04,C766630089,57282.22,21037.18,C697995369,149728.6,185973.64,0,0
58,PAYMENT,1567.88,C590542427,76893.86,75325.98,M603366569,0.0,0.0,0,0
462,TRANSFER,125366.16,C403159799,143284.27,17918.11,C913853338,83159.75,208525.91,0,0
232,TRANSFER,520720.93,C117901982,698344.93,177624.0,C303874813,44622.75,565343.68,0,0
681,TRANSFER,66410.54,C901321480,108790.5,42379.96,C820507416,30303.8,96714.34,0,0
668,PAYMENT,818.04,C302842120,5465.25,4647.21,M753951480,0.0,0.0,0,0
702,CASH_IN,7421.36,C753826632,40985.56,48406.92,C991926691,71683.27,64261.91,0,0
731,CASH_OUT,31053.94,C570004973,80046.73,48992.79,C450270373,153727.73,184781.67,0,0
2,CASH_IN,106026.62,C882361324,39485.79,145512.41,C277918407,818.23,0.0,0,0
467,PAYMENT,1797.21,C277738745,54412.16,52614.95,M154157427,0.0,0.0,0,0
254,CASH_OUT,137286.97,C638805871,147660.01,10373.04,C463834019,297074.11,434361.08,0,0
616,CASH_IN,34944.41,C115428759,36047.33,70991.74,C705367621,75368.72,40424.31,0,0
617,CASH_OUT,9079.54,C703795688,34507.31,25427.77,C452372298,235644.75,244724.29,0,0
282,TRANSFER,97146.06,C533606864,112583.45,15437.39,C237647026,248567.41,345713.47,0,0
320,CASH_OUT,18610.66,C633825137,51111.34,32500.68,C670774960,85531.5,104142.16,0,0
593,CASH_OUT,468977.51,C913849020,471125.99,2148.48,C415531448,389520.04,858497.55,0,0
179,CASH_OUT,19271.48,C849928579,41614.87,22343.39,C522667547,44502.01,63773.49,0,0
248,PAYMENT,2615.16,C536477392,14190.92,11575.76,M344604078,0.0,0.0,0,0
82,CASH_OUT,35269.92,C290949493,95207.49,59937.57,C950885544,278041.48,313311.4,0,0
667,CASH_OUT,40754.74,C119549120,81396.07,40641.33,C274898382,33620.97,74375.71,0,0
159,PAYMENT,5695.09,C891713122,42877.34,37182.25,M396201566,0.0,0.0,0,0
231,CASH_OUT,19633.48,C584956868,34533.78,14900.3,C374113811,13740.55,33374.03,0,0
447,PAYMENT,1077.99,C957363232,15137.74,14059.75,M392334663,0.0,0.0,0,0
588,PAYMENT,3810.37,C219020683,21853.99,18043.62,M384316259,0.0,0.0,0,0
613,CASH_IN,44886.17,C812130986,12673.92,57560.09,C336428953,284203.48,239317.31,0,0
81,CASH_IN,21614.34,C853764524,30653.93,52268.27,C586169830,105302.21,83687.87,0,0
35,CASH_OUT,251539.44,C241932186,265870.92,14331.48,C783284138,203301.22,454840.66,0,0
614,CASH_OUT,24756.95,C893768310,27162.13,2405.18,C426563945,471474.3,496231.25,0,0
495,PAYMENT,819.36,C248275304,3426.56,2607.2,M516817288,0.0,0.0,0,0
415,CASH_OUT,79044.81,C618375802,80547.86,1503.05,C627011814,199482.7,278527.51,0,0
323,PAYMENT,963.23,C303162121,47868.74,46905.51,M699042990,0.0,0.0,0,0
611,CASH_IN,212797.29,C920534549,67526.27,280323.56,C776051994,79423.66,0.0,0,0
374,CASH_OUT,33533.37,C506986900,141684.12,108150.75,C625134842,115984.67,149518.04,0,0
520,TRANSFER,81033.22,C740787844,105160.03,24126.81,C173442858,321211.66,402244.88,0,0
255,CASH_IN,15912.04,C971945835,109641.45,125553.49,C209212810,20843.77,4931.73,0,0
231,CASH_OUT,48336.1,C156117213,118849.05,70512.95,C956432842,265773.46,314109.56,0,0
395,TRANSFER,43984.24,C151948095,244104.42,200120.18,C507864612,57859.24,101843.48,0,0
330,CASH_OUT,20415.83,C915679558,23771.47,3355.64,C468999206,61597.5,82013.33,0,0
522,CASH_OUT,28686.45,C140338713,34056.99,5370.54,C714414275,16920.08,45606.53,0,0
81,PAYMENT,231.11,C623987901,10807.65,10576.54,M829446847,0.0,0.0,0,0
448,TRANSFER,180919.68,C741293503,341618.88,160699.2,C738401642,218503.77,399423.45,0,0
44,PAYMENT,110.93,C634203664,307.96,197.03,M598503240,0.0,0.0,0,0
157,PAYMENT,397.86,C393474298,13444.41,13046.55,M734457966,0.0,0.0,0,0
212,PAYMENT,657.64,C951129916,63173.72,62516.08,M387010406,0.0,0.0,0,0
651,PAYMENT,3100.39,C296315500,10652.14,7551.75,M336972146,0.0,0.0,0,0
446,DEBIT,1061.76,C791344527,15722.53,14660.77,C290637741,32521.04,33582.8,0,0
370,PAYMENT,140.21,C500208652,15751.57,15611.36,M147764552,0.0,0.0,0,0
514,PAYMENT,1052.16,C657016278,21596.92,20544.76,M395012164,0.0,0.0,0,0
595,PAYMENT,2473.4,C823746654,29062.97,26589.57,M774760313,0.0,0.0,0,0
371,PAYMENT,41.55,C997658756,3358.42,3316.87,M708862764,0.0,0.0,0,0
411,PAYMENT,3125.46,C353966751,67760.38,64634.92,M667845039,0.0,0.0,0,0
542,PAYMENT,5286.25,C843864561,46909.39,41623.14,M345024641,0.0,0.0,0,0
502,PAYMENT,680.6,C937163196,8831.4,8150.8,M491339927,0.0,0.0,0,0
487,PAYMENT,420.53,C929816709,23063.73,22643.2,M212523686,0.0,0.0,0,0
251,CASH_OUT,41132.0,C378685896,43866.9,2734.9,C130827894,498952.47,540084.47,0,0
157,TRANSFER,142462.38,C255793158,215941.5,73479.12,C440036756,53009.82,195472.2,0,0
210,CASH_OUT,39991.33,C943659235,77220.81,37229.48,C173553814,108468.73,148460.06,0,0
82,CASH_OUT,21304.39,C403975372,32273.2,10968.81,C592061868,354580.73,375885.12,0,0
588,TRANSFER,46136.47,C105594009,72251.1,26114.63,C819247846,194867.48,241003.95,0,0
732,CASH_IN,22631.42,C152039034,35574.33,58205.75,C799946324,78417.67,55786.25,0,0
708,CASH_OUT,102723.94,C373116351,109570.77,6846.83,C759168404,125712.37,228436.31,0,0
297,CASH_IN,107906.39,C597650889,37173.88,145080.27,C639602001,49194.55,0.0,0,0
644,CASH_OUT,433243.9,C182067182,450051.14,16807.24,C404674315,200125.21,633369.11,0,0
618,PAYMENT,1157.0,C294521225,16907.31,15750.31,M878428957,0.0,0.0,0,0
598,CASH_OUT,18538.5,C773217794,36309.15,17770.65,C268256507,99422.48,117960.98,0,0
684,CASH_IN,73239.87,C714447986,142879.02,216118.89,C192219196,368036.77,294796.9,0,0
77,TRANSFER,158258.18,C818143304,193202.9,34944.72,C558545633,12107.09,170365.27,0,0
440,PAYMENT,841.13,C640013384,18417.66,17576.53,M678940684,0.0,0.0,0,0
36,PAYMENT,1183.95,C937135662,1874.66,690.71,M678991150,0.0,0.0,0,0
